Product Name,MRP,Selling Price,Discount %,Brand,Rating,Review Count,Platform
Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,"₹34,999","27,999",(20% off),Redmi,,Let us know,Amazon
"Samsung Galaxy M36 5G (Serene Green, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹27,499","21,999",(20% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger","₹15,499","10,049",(35% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Redmi Note 14 5G (Ivy Green, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹22,999","17,999",(22% off),Redmi,3.8 out of 5 stars,Let us know,Amazon
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box","₹8,399","6,898",(18% off),Lava,4.0 out of 5 stars,Let us know,Amazon
"Redmi 13 5G Prime Edition, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","₹19,999","11,699",(42% off),Redmi,4.0 out of 5 stars,Let us know,Amazon
Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,"₹34,999","27,999",(20% off),Redmi,,Let us know,Amazon
"Samsung Galaxy M36 5G (Serene Green, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹27,499","21,999",(20% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger","₹15,499","10,049",(35% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Redmi Note 14 5G (Ivy Green, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹22,999","17,999",(22% off),Redmi,3.8 out of 5 stars,Let us know,Amazon
"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box","₹8,399","6,898",(18% off),Lava,4.0 out of 5 stars,Let us know,Amazon
"Redmi 13 5G Prime Edition, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","₹19,999","11,699",(42% off),Redmi,4.0 out of 5 stars,Let us know,Amazon
Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,"₹34,999","27,999",(20% off),Redmi,,Let us know,Amazon
"Samsung Galaxy M36 5G (Velvet Black, 8 GB RAM, 256 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹27,499","21,999",(20% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger","₹15,499","10,049",(35% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Redmi Note 14 5G (Ivy Green, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹22,999","17,999",(22% off),Redmi,3.8 out of 5 stars,Let us know,Amazon
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box","₹8,399","6,898",(18% off),Lava,4.0 out of 5 stars,Let us know,Amazon
"Redmi 13 5G Prime Edition, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","₹19,999","11,699",(42% off),Redmi,4.0 out of 5 stars,Let us know,Amazon
Redmi Note 14 Pro+ 5G Titan Black 8GB RAM 128GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,"₹34,999","27,999",(20% off),Redmi,,Let us know,Amazon
"Samsung Galaxy M06 5G (Blazing Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger","₹15,499","10,049",(35% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Samsung Galaxy M36 5G (Orange Haze, 6 GB RAM, 128 GB Storage)| Circle to Search| Google Gemini| Corning Gorilla Glass Victus+| 7.7mm Slim| AI Enhanced 50 MP OIS Triple Camera| Unmatched Nightography","₹22,999","17,499",(24% off),Samsung,3.8 out of 5 stars,Let us know,Amazon
"Redmi Note 14 5G (Ivy Green, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹22,999","17,999",(22% off),Redmi,3.8 out of 5 stars,Let us know,Amazon
"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box","₹8,399","6,898",(18% off),Lava,4.0 out of 5 stars,Let us know,Amazon
"Redmi 13 5G Prime Edition, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","₹19,999","11,699",(42% off),Redmi,4.0 out of 5 stars,Let us know,Amazon
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging","₹11,499","8,798",(23% off),Redmi,3.9 out of 5 stars,Let us know,Amazon
