Brand,Brand_Model,Color,Platform,MRP,Selling_Price,Discount_Price,Discount,RAM,ROM,Display_Size,Battery,Front_Cam(MP),Back_Cam(MP),Processor,Ratings,Rating_Count,Review_Count
Vivo,Vivo V50e 5G,Granite Black,Amazon,33999,28999,5000,15,8,128,6.7,5000,16,50,Snapdragon 7s Gen 3,4.3,4500,710
OPPO,OPPO F29 Pro,Sierra Black,Amazon,32999,25999,7000,21,8,128,6.88,5000,8,50,Snapdragon 4s Gen 2,4.4,5100,820
OnePlus,OnePlus 10R 5G,Mystique White,Amazon,38999,28999,10000,26,8,128,6.6,5000,16,50,Dimensity 7025 Ultra,4.3,5100,830
Redmi,Redmi Note 14,Awesome Black,Amazon,22999,17999,5000,22,8,256,6.7,5000,16,64,Dimensity 7025,4.2,3950,610
Samsung,Samsung Galaxy A26,Glacier Green,Amazon,30999,25999,5000,16,8,128,6.5,5000,8,50,Helio G85,4.2,3800,610
Redmi,Redmi Note 14,Starry Black,Amazon,36999,29999,7000,19,4,64,6.6,5000,12,50,Snapdragon 8 Elite,4.1,3900,620
Redmi,Redmi Note 14,Artic White,Amazon,22999,17999,5000,22,6,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,3600,570
Lava,Lava Blaze Duo,Majestic Green,Amazon,18999,16999,2000,11,4,64,6.7,5000,16,50,Dimensity 6300,4,3200,510
Vivo,Vivo Y19e,Charcoal,Amazon,11999,7999,4000,33,6,64,6.6,5000,16,50,Dimensity 7025 Ultra,4.1,2850,460
Nokia,Nokia 106 Single,Mint,Amazon,1699,1099,600,35,12,256,6.88,4000,8,50,Snapdragon 4 Gen 2,4.6,6800,1100
Samsung,Samsung Galaxy S25,Blue,Amazon,80999,74999,6000,7,4,64,6.6,4500,13,50,Snapdragon 7 Gen 1,4,2950,470
JioBharat,JioBharat V4 4G,Awesome Black,Amazon,1999,799,1200,60,8,256,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4.3,4900,780
Samsung,Samsung Galaxy A36,Shadow Black,Amazon,38999,33999,5000,13,6,128,6.67,5000,8,50,Helio G85,4.1,3450,560
itel,itel A95 5G,Ivy Green,Amazon,13999,10199,3800,27,8,128,6.7,5000,12,48,A18 Pro,4.3,5080,825
Redmi,Redmi Note 14,Starlight Blue,Amazon,22999,17999,5000,22,4,64,6.6,5160,13,50,Snapdragon 7 Gen 1,4.1,3850,610
Redmi,Redmi 14C 5G,Serene Green,Amazon,12999,9498,3501,27,6,128,6.7,5000,16,50,Dimensity 7300,4.4,6300,985
Samsung,Samsung Galaxy M36,Hawaiian Blue,Amazon,22999,17499,5500,24,8,128,6.73,5000,32,50,Snapdragon 8 Elite,4.3,5100,835
Redmi,Redmi 13 5G,Marble Black,Amazon,19999,11699,8300,42,4,128,6.7,5000,16,64,Dimensity 7025,4,3250,520
iPhone,iPhone 16 Pro,Awesome Black,Amazon,119900,111900,8000,7,8,256,6.6,5000,8,50,Dimensity 6300,4.3,4000,650
Samsung,Samsung Galaxy A26,Titanium,Amazon,30999,25999,5000,16,8,128,6.7,6500,16,50,Snapdragon 7s Gen 3,4.4,4700,770
iQOO,iQOO Z10x 5G,White,Amazon,18999,14998,4001,21,12,512,6.7,5000,16,50,Snapdragon 7s Gen 3,4.6,6300,1050
Lava,Lava Blaze Duo,Titanium Grey,Amazon,18999,16999,2000,11,4,64,6.7,5000,16,108,Dimensity 6300,4.1,3050,495
TECNO,TECNO Spark GO,Glass Gold,Amazon,8999,6998,2001,22,6,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,3480,540
Lava,Lava Blaze 3,Titan Black,Amazon,12999,10999,2000,15,8,128,6.7,5000,16,64,Dimensity 6400,4.5,5850,950
Redmi,Redmi Note 14,Spectre Blue,Amazon,34999,27999,7000,20,8,256,6.7,5000,32,50,Snapdragon 7s Gen 2,4.5,6000,975
Redmi,Redmi Note 14,Scuba Blue,Amazon,36999,29999,7000,19,6,64,6.7,5000,16,64,Snapdragon 7s Gen 2,4,2850,460
Nokia,Nokia 3210 4G,Aurora Cloud,Amazon,5299,3599,1700,32,6,128,2.4,5000,16,50,Feature Phone,4.2,3480,550
Tecno,Tecno POVA 6,Awesome Black,Amazon,15999,9999,6000,38,8,256,6.7,5000,16,50,Dimensity 6300,4.3,4800,770
Samsung,Samsung Galaxy A36,Deep Ocean,Amazon,38999,33999,5000,13,8,128,6.88,6000,8,50,Snapdragon 4s Gen 2,4.3,4350,710
realme,realme NARZO 80x,Black,Amazon,16999,13998,3001,18,8,128,6.88,5000,8,50,Snapdragon 4 Gen 2,4.4,4750,780
Nothing,Nothing Phone,Glacier Green,Amazon,27999,23272,4727,17,8,256,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,3900,620
POCO,POCO X7 5G,Blue,Amazon,27999,18999,9000,32,8,128,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4,2900,465
JioBharat,JioBharat V4 4G,Titanium Blue,Amazon,1999,799,1200,60,8,256,6.7,6000,50,50,Dimensity 7350 Pro,4.3,4250,690
iQOO,iQOO Z10 Lite,Starry Black,Amazon,16999,12998,4001,24,4,128,6.6,5000,8,13,Unisoc T606,4.1,3870,610
Redmi,Redmi A4 5G,Starlight Blue,Amazon,11999,8798,3201,27,4,64,6.6,5160,16,50,Dimensity 7025 Ultra,4.1,3800,605
Redmi,Redmi 14C 5G,Serene Green,Amazon,12999,9498,3501,27,6,128,6.88,5000,8,50,Snapdragon 4 Gen 2,4.4,6150,960
Samsung,Samsung Galaxy M36,Hawaiian Blue,Amazon,22999,17499,5500,24,8,128,6.6,5000,8,50,Dimensity 6100,4.3,5050,825
Redmi,Redmi 13 5G,White,Amazon,19999,11699,8300,42,4,64,6.7,5000,16,50,Snapdragon 7s Gen 3,4.5,6400,1020
Samsung,Samsung,Grey,Amazon,1699,899,800,47,8,256,6.7,5000,16,50,Snapdragon 7s Gen 3,4.5,5700,910
Infinix,Infinix Smart 9,Phantom Purple,Amazon,8999,6699,2300,26,8,256,6.6,5000,16,50,Exynos 1380,4.4,5250,850
Redmi,Redmi Note 14,Black,Amazon,24999,19999,5000,20,4,64,6.6,5000,16,50,Dimensity 7025 Ultra,4.2,3150,480
Redmi,Redmi 14C 5G,Aurora Green,Amazon,14999,11498,3501,23,8,128,6.6,5000,13,50,Dimensity 6300,4.3,4350,690
OPPO,OPPO A5 5G,Black,Amazon,20999,16998,4001,19,8,128,6.7,5000,16,64,Snapdragon 7s Gen 2,4.1,2700,420
Elfora,Redmi Note 14,Titan Black,Amazon,999,267,732,73,8,128,6.88,5000,8,50,Snapdragon 4s Gen 2,4.5,6100,980
Redmi,Redmi Note 14,Spectre Blue,Amazon,34999,27999,7000,20,8,256,6.88,5000,8,50,Snapdragon 4 Gen 2,4.5,6250,1000
Redmi,Redmi Note 14,Black,Amazon,36999,29999,7000,19,8,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.3,4500,735
CMF,NOTHING,Thunder Grey,Amazon,21999,17999,4000,18,6,128,6.79,6000,16,108,Snapdragon 4 Gen 2 AE,4.4,4950,810
Samsung,Samsung Galaxy M35,Starry Black,Amazon,24499,14999,9500,39,4,64,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,3200,500
Alcatel,Redmi Note 14,Ivy Green,Amazon,3410,1749,1661,49,6,128,6.7,5000,16,64,Dimensity 7025,4.4,5050,815
Redmi,Redmi Note 14,Black,Amazon,21999,16999,5000,23,4,64,6.78,5000,32,50,Dimensity 9300,4.2,2800,440
Nokia,Nokia 105,Blazing Black,Amazon,1399,1149,250,18,6,128,6.8,5000,16,108,Dimensity 6300 (D6300),4.2,3900,650
Samsung,Samsung Galaxy M06,Glacier Green,Amazon,15499,10049,5450,35,8,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,3800,620
POCO,POCO X7 5G,Starry Black,Amazon,24999,18999,6000,24,4,128,6.7,5000,16,50,Dimensity 6300 (D6300),4.1,3600,570
Redmi,Redmi A4 5G,Starlight Blue,Amazon,11999,8798,3201,27,4,64,6.7,5160,16,64,Snapdragon 7s Gen 2,4.1,3550,560
Redmi,Redmi 14C 5G,Serene Green,Amazon,12999,9498,3501,27,6,128,6.7,5000,16,50,Snapdragon 7s Gen 3,4.4,6050,945
Samsung,Samsung Galaxy M36,Hawaiian Blue,Amazon,22999,17499,5500,24,8,128,6.7,5000,16,50,Snapdragon 7s Gen 3,4.3,4980,800
Samsung,Samsung Galaxy A26,Arctic White,Amazon,30999,25999,5000,16,6,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.2,2650,410
Lava,Lava Blaze Duo,Cosmos Black,Amazon,18999,16999,2000,11,12,256,6.8,5000,16,108,Dimensity 6300 (D6300),4.5,4800,780
Vivo,Vivo X200 5G,Scuba Blue,Amazon,74999,65999,9000,12,4,64,6.7,5000,16,50,Dimensity 6300,4.1,2900,460
Nokia,Nokia 3210 4G,Aurora Cloud,Amazon,5299,3599,1700,32,6,128,6.7,5000,16,50,Dimensity 7300,4.2,3200,515
Tecno,Tecno POVA 6,Awesome Black,Amazon,15999,9999,6000,38,8,256,6.7,5000,16,50,Snapdragon 6 Gen 1,4.4,6050,945
Samsung,Samsung Galaxy A36,Calx Titanium,Amazon,38999,33999,5000,13,6,128,6.8,5000,32,108,Dimensity 8300,4,2450,390
itel,itel A95 5G,Glacier Green,Amazon,13999,10199,3800,27,8,256,6.9,5000,12,48,A18,4.2,3950,650
POCO,POCO X7 5G,Titan Black,Amazon,27999,18999,9000,32,8,128,6.88,5000,8,50,Snapdragon 4s Gen 2,4.5,6200,995
Redmi,Redmi Note 14,Spectre Blue,Amazon,34999,27999,7000,20,8,256,6.88,5000,8,50,Snapdragon 4 Gen 2,4.5,6300,1015
Redmi,Redmi Note 14,Blue,Amazon,36999,29999,7000,19,6,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4,3000,470
JioBharat,JioBharat V4 4G,Awesome Mint,Amazon,1999,799,1200,60,8,256,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4.3,4750,770
Samsung,Samsung Galaxy A26,Azure Sky,Amazon,30999,25999,5000,16,6,128,6.7,5000,16,50,Dimensity 8100 Max,4.2,3150,500
Tecno,Tecno POVA 6,Titanium Blue,Amazon,15999,9999,6000,38,8,256,6.6,6000,12,50,Snapdragon 8 Elite,4.3,3400,540
iQOO,iQOO Z10 Lite,Titanium,Amazon,16999,12998,4001,24,8,256,6.7,6500,16,50,Snapdragon 7s Gen 3,4.3,3600,575
iQOO,iQOO Z10x 5G,Tornado Green,Amazon,20499,16498,4001,20,4,128,6.7,6000,16,50,Snapdragon 7s Gen 3,4.2,3050,490
iQOO,iQOO Z9x 5G,Violet Garden,Amazon,17999,11999,6000,33,12,256,6.88,5000,8,50,Snapdragon 4s Gen 2,4.2,2950,465
Infinix,Infinix Zero 40,Natural Titanium,Amazon,37999,25999,12000,32,6,512,6.88,5000,8,50,Snapdragon 4 Gen 2,4.8,9800,1850
iPhone,iPhone 16 Pro,Starry Black,Amazon,164900,154900,10000,6,4,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.1,3650,575
Redmi,Redmi A4 5G,Starlight Blue,Amazon,11999,8798,3201,27,4,64,6.6,5160,13,50,Dimensity 6300,4.1,3600,570
Redmi,Redmi 14C 5G,Serene Green,Amazon,12999,9498,3501,27,6,128,6.6,5000,16,50,Dimensity 7025 Ultra,4.4,6050,945
Samsung,Samsung Galaxy M36,Hawaiian Blue,Amazon,22999,17499,5500,24,8,128,6.67,5000,8,50,MediaTek G85,4.3,4100,650
Redmi,Redmi 13 5G,Sierra Black,Amazon,19999,11699,8300,42,8,128,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4.4,5500,875
OnePlus,OnePlus 10R 5G,Icy Blue,Amazon,38999,28999,10000,26,12,512,6.7,4000,16,50,Snapdragon 7s Gen 3,4.7,8900,1540
Redmi,Redmi Note 14,Spectre Blue,Amazon,34999,27999,7000,20,8,256,6.6,5000,13,50,Dimensity 6300,4.5,6320,1015
Redmi,Redmi Note 14,Starry Black,Amazon,36999,29999,7000,19,4,128,6.6,5000,16,50,Dimensity 7025 Ultra,4.1,3660,580
Redmi,Redmi A4 5G,Starlight Blue,Amazon,11999,8798,3201,27,4,64,6.67,5160,8,50,MediaTek G85,4.1,3610,570
Redmi,Redmi 14C 5G,Serene Green,Amazon,12999,9498,3501,27,8,256,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4.4,6080,950
Samsung,Samsung Galaxy M36,Blazing Black,Amazon,27499,21999,5500,20,6,128,6.7,5000,13,108,Snapdragon 7s Gen 3,4.2,3250,525
Samsung,Samsung Galaxy M06,Ivy Green,Amazon,15499,10049,5450,35,8,128,6.6,5000,8,50,Snapdragon 7 Gen 1,4.3,4750,770
Redmi,Redmi Note 14,Ivy Green,Amazon,22999,17999,5000,22,8,128,6.6,5000,8,50,MediaTek Dimensity 6300,4.4,5236,945
Lava,Lava Bold N1,Stealth Black,Amazon,8399,6898,1501,18,4,128,6.6,5000,16,50,Dimensity 7025 Ultra,4,3652,390
Redmi,Redmi 13 5G,Starry Black,Amazon,19999,11699,8300,42,6,128,6.67,5000,16,50,MediaTek G85,4.2,2365,650
Redmi,Redmi Note 14,Starry Black,Amazon,34999,27999,7000,20,8,128,6.79,5000,8,50,Snapdragon 4 Gen 2 AE,4.5,2369,995
Samsung,Samsung Galaxy M36,Serene Green,Amazon,27499,21999,5500,20,8,256,6.7,5000,16,50,Snapdragon 7s Gen 3,4.5,2022,1015
Samsung,Samsung Galaxy M06,Blazing Black,Amazon,15499,10049,5450,35,6,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4,3045,470
Redmi,Redmi Note 14,Ivy Green,Amazon,22999,17999,5000,22,8,128,6.6,5000,13,50,MediaTek Dimensity 6300,4.3,2581,770
Lava,Lava Bold N1,Titanium Gold,Amazon,8399,6898,1501,18,4,128,6.6,5000,13,50,Dimensity 7025 Ultra,4.2,1236,500
Redmi,Redmi 13 5G,Starry Black,Amazon,19999,11699,8300,42,6,128,6.67,5000,8,50,MediaTek G85,4.3,1452,540
Redmi,Redmi Note 14,Starry Black,Amazon,34999,27999,7000,20,8,128,6.88,5000,8,50,Snapdragon 4s Gen 2,4.3,1236,575
Samsung,Samsung Galaxy M36,Serene Green,Amazon,27499,21999,5500,20,8,256,6.7,5000,16,50,Snapdragon 7s Gen 3,4.2,4852,490
Samsung,Samsung Galaxy M06,Blazing Black,Amazon,15499,10049,5450,35,6,128,6.6,5000,13,50,MediaTek Dimensity 6300,4.2,4265,465
Redmi,Redmi Note 14,Ivy Green,Amazon,22999,17999,5000,22,8,128,6.6,5000,13,50,Snapdragon 7 Gen 1,4.8,1253,1850
Lava,Lava Bold N1,Stealth Black,Amazon,8399,6898,1501,18,4,128,6.6,5000,16,50,Dimensity 7025 Ultra,4.1,4236,575
Redmi,Redmi 13 5G,Starry Black,Amazon,19999,11699,8300,42,4,64,6.67,5000,8,50,MediaTek G85,4.1,1259,570
Redmi,Redmi Note 14,Starry Black,Amazon,34999,27999,7000,20,8,128,6.79,5000,16,108,Snapdragon 4 Gen 2 AE,4.4,952,945
Samsung,Samsung Galaxy M36,Velvet Black,Amazon,27499,21999,5500,20,8,256,6.88,5000,8,50,Snapdragon 4s Gen 2,4.3,1254,650
Samsung,Samsung Galaxy M06,Blazing Black,Amazon,15499,10049,5450,35,6,128,6.6,5000,8,50,Snapdragon 4s Gen 3,4.4,4523,875
Redmi,Redmi Note 14,Ivy Green,Amazon,22999,17999,5000,22,8,128,6.6,5000,16,50,Snapdragon 4s Gen 4,4.7,6325,1540
Lava,Lava Bold N1,Titanium Gold,Amazon,8399,6898,1501,18,4,128,6.7,5000,16,108,Snapdragon 4s Gen 5,4.5,5230,995
Redmi,Redmi 13 5G,Starry Black,Amazon,19999,11699,8300,42,6,64,6.5,5000,8,50,Snapdragon 4s Gen 6,4.5,1254,1015
Redmi,Redmi Note 14,Starry Black,Amazon,34999,27999,7000,20,8,128,6,5000,8,50,Snapdragon 7 Gen 1,4.1,6520,580
Samsung,Samsung Galaxy M06,Blazing Black,Amazon,15499,10049,5450,35,6,128,6.3,5100,8,108,Dimensity 7025 Ultra,4.1,5208,570
Samsung,Samsung Galaxy M36,Orange Haze,Amazon,22999,17499,5500,24,6,128,6.6,5000,13,108,MediaTek G85,4.4,5201,950
Redmi,Redmi Note 14,Ivy Green,Amazon,22999,17999,5000,22,8,128,6.8,5000,16,50,Snapdragon 4 Gen 2 AE,4.2,1209,525
Lava,Lava Bold N1,Stealth Black,Amazon,8399,6898,1501,18,4,128,6.8,4500,8,50,Snapdragon 4s Gen 2,4.3,3024,770
Redmi,Redmi 13 5G,Starry Black,Amazon,19999,11699,8300,42,4,128,6.7,5000,8,50,Snapdragon 4s Gen 3,4.3,4203,459
Redmi,Redmi A4 5G,Sparkle Purple,Amazon,11499,8798,2701,23,4,128,6.6,5000,13,50,Snapdragon 4s Gen 4,4,2015,1039
